koi_fpflag_co,koi_time0,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_smet,ra,dec,koi_fwm_sdec,koi_fwm_srao,koi_fittype_ls,koi_fittype_lsmcmc,koi_fittype_mcmc,koi_disposition
0.0,2454965.046,0.517,4.89701,85995.0,1.0331,45.87,0.0892,88.19,1141.0,401.11,16.352,0.303,7878.0,1.0,1.0,-0.06,297.44794,46.884319,46.88424883,0.0772,0.0,1.0,0.0,1
1.0,2454965.873,1.264,8.098,2750.0,0.01203,35.54,0.0936,71.46,830.0,112.23,3.97,0.2514,92.8,1.0,1.0,0.36,297.25943,46.987629,46.999957,21.152,0.0,1.0,0.0,1
0.0,2454965.312,1.297,1.6107,3026.0,0.36473,23.51,0.0276,73.25,1025.0,260.75,4.5,0.2386,35.9,1.0,1.0,-1.04,291.14401,47.185459,47.185934,-0.2,0.0,1.0,0.0,1
1.0,2454972.442,1.268,2.9526,9520.1,0.63866,42.27,0.0946,85.2,853.0,125.42,15.16,0.2844,168.0,1.0,1.0,0.07,297.15894,47.319191,47.317967,-11.412,0.0,1.0,0.0,1
0.0,2455029.609,0.2598,3.981,236.2,50.98385,1.94,1.1388,89.95,298.0,1.85,761.0,0.3096,7.8,3.0,4.0,-0.02,296.58698,43.766918,43.76675,-0.2,0.0,0.0,1.0,1
1.0,2454964.678,0.676,4.013,88.5,0.08145,1.07,0.0165,60.63,2097.0,4557.44,1.378,0.2889,21.0,1.0,1.0,-0.08,296.7114,43.85815,43.85815,-2.47,0.0,1.0,0.0,1
0.0,2454968.956,0.6465058823529413,1.56,21623.204705882352,3.6574440000000004,22.873529411764707,0.11269882352941178,87.41376470588234,896.5529411764705,239.55811764705882,25.422923623529417,0.2629694117647059,640.9870588235294,1.0,2.0,-0.13411764705882354,300.29269,43.811508,43.81117,0.4,0.0,0.0,0.0,1
0.0,2454965.868,0.62,7.08365,314930.0,0.18873,64.15,0.0321,79.9,1470.0,1100.91,3.5339,0.2916,3069.4,1.0,1.0,-0.24,290.91058,43.92947,43.92959519,1.6014,0.0,1.0,0.0,1
0.0,2455088.229,0.885,11.94,292.2,0.11657,2.57,0.6503,89.15,380.0,4.93,59.4,0.2904,21.1,3.0,3.0,-0.04,290.08276,50.86348,50.8639,-0.39,0.0,1.0,0.0,0
0.0,2454972.077,0.112,3.493,1917.9,4.56644,2.38,0.126,89.86,363.0,4.11,47.33,0.1023,22.7,5.0,3.0,0.21,283.33606,47.174541,47.17457,-0.08,0.0,1.0,0.0,0
0.0,2454976.663,1.077,3.82224,34565.0,1.27573,45.92,0.1231,87.53,875.0,138.77,25.03,0.311,635.5,1.0,1.0,-0.2,289.22275,47.913891,47.91390839,0.1911,0.0,1.0,0.0,1
0.0,2454966.764,0.431,3.82353,80226.0,1.23109,26.15,0.0536,87.85,1050.0,287.3,11.472,0.2787,759.1,1.0,1.0,-0.28,281.9364,48.010059,48.01016288,-0.2257,0.0,1.0,0.0,1
0.0,2454964.793,0.003,3.3828,23269.0,0.76512,39.04,0.046,89.98,3147.0,23214.46,5.991259,0.2918,511.7,1.0,1.0,0.07,290.43994,48.045101,48.0450763,0.008,1.0,0.0,0.0,1
0.0,2454964.939,1.246,3.0646,2063.6,0.05608,426.98,0.041,54.32,3773.0,47891.79,2.137,0.1257,163.9,1.0,1.0,0.36,293.55737,48.04174,48.0417037,0.046,0.0,1.0,0.0,1
1.0,2454965.395,1.223,9.363,966.7,0.02516,18.39,0.0195,16.26,1237.0,552.82,1.274,0.1392,92.1,1.0,2.0,-0.52,301.03964,44.036179,44.03647,1.38,0.0,1.0,0.0,1
0.0,2454965.58,0.739,2.771,154870.0,3.11059,52.0,0.0482,86.99,1244.0,565.91,14.1,0.2979,1041.8,1.0,1.0,-0.4,297.91592,48.33205,48.33206041,-0.02989,0.0,1.0,0.0,1
0.0,2454966.258,2.195,2.7233,59095.0,2.31211,164.61,0.0441,78.42,1349.0,781.57,10.93,0.3058,515.5,1.0,1.0,-0.32,287.35608,48.543091,48.5431181,0.066,0.0,1.0,0.0,1
0.0,2454980.305,0.272,8.45037,44315.0,0.35279,17.09,0.1194,89.08,676.0,49.26,16.835,0.2979,2019.7,1.0,1.0,-0.46,294.78079,49.273621,49.27352,-0.0838,0.0,1.0,0.0,1
1.0,2454965.176,1.0094,1.936,2560.0,0.14959,7.27,0.0136,50.42,1685.0,1903.76,1.584,0.2852,2.6,1.0,1.0,-0.78,296.7843,44.069012,44.073614,-24.59,0.0,0.0,1.0,1
0.0,2454971.996,0.984,2.876,5915.0,0.51376,21.68,0.1004,85.92,1332.0,743.72,13.83,0.3338,15.8,1.0,1.0,-0.38,301.03876,44.071098,44.071175,-0.2,0.0,1.0,0.0,1
0.0,2454986.314,0.49129764705882345,3.64,30648.53882352941,21.956253764705885,13.72470588235294,0.31072705882352936,89.4084705882353,498.0,21.631764705882354,106.13312614117646,0.2550811764705882,319.48117647058825,2.0,3.0,-0.07576470588235293,293.19507,39.90728,39.90713,-1.6,0.0,0.0,0.0,1
1.0,2454965.126,0.267,1.206,37.1,4.3571,1.04,0.0219,87.47,2772.0,13948.03,6.041,0.3342,15.9,1.0,2.0,-0.12,301.13428,44.100128,44.09916,-12.11,0.0,1.0,0.0,1
0.0,2454991.816,0.338,4.49,1661.7,3.3011,2.25,0.1861,89.69,299.0,1.88,62.8,0.1023,18.6,5.0,4.0,0.21,283.33606,47.174541,47.17477,-0.73,0.0,1.0,0.0,0
1.0,2454966.656,1.115,3.042,503.5,0.07427,8.02,0.096,83.34,381.0,4.96,9.61,0.2575,10.8,2.0,2.0,0.06,292.73764,42.014832,42.01426,-1.11,0.0,1.0,0.0,1
0.0,2454976.705,0.441,2.373,147.7,5.83094,1.0,0.1016,89.3,678.0,50.05,35.9,0.2291,12.3,2.0,2.0,0.07,285.31381,48.72525,48.72514,0.6,0.0,1.0,0.0,0
0.0,2454981.464,1.277,3.699,5259.0,0.40963,69.44,0.1534,86.67,877.0,139.67,22.0,0.2946,56.6,1.0,1.0,-0.4,297.07068,49.442451,49.4424962,0.079,0.0,1.0,0.0,1
0.0,2454966.619,0.861,2.9845,14608.0,0.36539,9.55,0.0341,80.58,893.0,150.25,5.26,0.0672,86.7,1.0,1.0,-0.04,288.22913,49.904129,49.9027297,6.019,0.0,1.0,0.0,1
0.0,2455026.503,0.426,21.4259,467860.0,1.04907,71.61,0.8568,89.85,280.0,1.45,164.363,0.2889,1365.9,1.0,1.0,-0.06,294.81921,49.963631,49.96362209,-0.00165,0.0,1.0,0.0,1
1.0,2454968.427,1.282,6.9616,4325.0,0.08753,36.96,0.2209,86.05,538.0,19.77,18.61,0.2868,171.3,1.0,1.0,-0.02,290.87125,50.052601,50.053368,-5.136,0.0,1.0,0.0,1
0.0,2454967.78,0.403,4.94674,56841.0,0.6397,50.78,0.0737,87.81,1695.0,1951.4,10.546,0.3332,4146.7,1.0,1.0,-0.22,297.51343,50.07481,50.07473334,-0.10559,0.0,1.0,0.0,1
0.0,2454965.947,0.124,4.9153,171130.0,0.49039,40.94,0.0357,88.72,1328.0,735.27,5.57,0.2676,338.2,1.0,1.0,-0.1,290.02682,50.455391,50.45541608,0.06651,0.0,1.0,0.0,1
0.0,2454964.826,0.3733,5.733,5.9,0.06421,0.54,0.0163,68.75,3862.0,52564.19,1.029,0.3397,16.3,1.0,1.0,0.12,291.2699,42.692009,42.69119,-1.4,0.0,0.0,1.0,1
0.0,2455055.296,0.8856,10.85,31.2,0.12959,1.28,0.7526,89.38,546.0,20.98,60.7,0.3419,8.6,1.0,1.4470588235294117,0.08,280.7475,43.601841,43.83584882352942,-0.1611764705882353,0.0,0.0,1.0,1
0.0,2454966.83,1.213,3.286,136.0,0.0085,39.06,0.0717,63.14,1283.0,639.83,2.68,0.305,18.1,2.0,1.0,-0.04,290.03314,38.426861,38.44172,4.0,0.0,1.0,0.0,1
0.0,2454964.444,0.9936,13.02,120.3,0.01662,1.59,1.0834,88.81,236.0,0.73,54.9,0.2981,10.4,1.0,1.1294117647058823,-0.44,289.73468,46.64534,44.01794465647058,-0.10803529411764708,0.0,0.0,1.0,1
0.0,2455011.296,0.5131399999999999,4.85,24704.30823529412,7.800164588235293,10.401058823529414,0.33707058823529407,89.34047058823528,522.9411764705883,36.03988235294117,88.03084705882353,0.24825294117647057,210.89058823529413,1.0,1.5058823529411764,-0.12564705882352942,285.54712,39.06329,43.55451734482354,-0.8597822352941175,0.0,0.0,0.0,1
0.0,2455006.833,0.4719,5.54,38.4,2.55356,1.32,0.3543,89.95,584.0,27.47,89.8,0.2386,3.0,1.0,1.7411764705882353,-0.2,295.6828,39.618729,43.92229012941176,0.4161176470588235,0.0,0.0,1.0,1
0.0,2454975.714,0.1749,5.86,17.1,0.45954,0.91,0.1041,89.38,1215.0,515.77,14.6,0.2944,8.1,3.0,1.4470588235294117,-0.28,288.39529,39.872627,43.913204085882356,-0.2586235294117647,0.0,0.0,1.0,1
0.0,2455122.065,0.828,7.94066,186530.0,25.44333,61.52,1.5393,89.95,220.0,0.56,855.2,0.2953,5388.3,1.0,1.2352941176470589,-0.08,290.12708,40.15947,44.241667891764706,0.08196470588235295,0.0,0.0,1.0,1
0.0,2454964.621,0.511,5.281,15.0,0.05915,1.0,0.0214,63.82,4884.0,134291.26,1.159,0.292,32.9,1.0,1.0,0.07,294.20782,39.789291,39.78956,-1.2,0.0,1.0,0.0,1
0.0,2454976.484,0.1164,9.259,92.8,4.04245,3.17,1.3905,89.95,606.0,31.87,312.5,0.2909,11.6,2.0,1.3058823529411765,0.07,290.81604,47.682892,44.31212842117647,-0.32744705882352937,0.0,0.0,1.0,1
0.0,2455126.662,0.5,9.23,62.5,1.43069,2.36,0.8893,89.95,706.0,58.73,144.2,0.291,10.6,1.0,1.3647058823529412,0.07,285.13657,48.257301,44.040806244705884,0.052552941176470594,0.0,0.0,1.0,1
0.0,2455062.262,0.9778,1.37,98.2,7.1137,3.02,0.5322,89.95,580.0,26.67,177.3,0.308,6.9,1.0,1.588235294117647,-0.2,281.12289,47.16489,44.43386729411765,-0.3214117647058824,0.0,0.0,1.0,1
0.0,2455079.321,1.363,22.346,408.5,0.00204,115.4,1.0301,85.94,557.0,22.75,20.06,0.3165,32.1,1.0,1.388235294117647,-0.04,294.41833,46.038712,44.29165328,-0.0765058823529412,0.0,0.0,1.0,1
1.0,2454967.821,0.553,2.741,57.8,0.95809,0.78,0.0484,86.53,1158.0,426.41,9.14,0.2622,13.2,1.0,1.0,0.0,299.87357,40.607719,40.61589,23.1,0.0,1.0,0.0,1
0.0,2455078.35,0.2687,9.94,41.2,1.0622,0.83,0.4754,89.95,439.0,8.77,101.1,0.2998,5.7,1.0,1.5411764705882354,-0.92,292.08047,37.67461,44.26919964705882,-0.24129411764705885,0.0,0.0,1.0,1
0.0,2455054.258,1.1262,12.84,576.7,0.0102,30.29,0.7005,87.66,518.0,17.08,25.28,0.3358,19.9,1.0,1.5176470588235293,-0.1,295.83194,47.39381,44.630213047058824,-0.07576470588235294,0.0,0.0,1.0,1
1.0,2454964.543,0.096,1.689,24.4,1.86095,0.48,0.0195,88.84,1774.0,2348.45,4.736,0.2676,9.3,1.0,1.0,-0.06,291.65018,38.40937,38.41101,-5.81,0.0,1.0,0.0,1
0.0,2454964.71,0.9849,5.549,34.9,0.0516,1.34,0.0159,10.89,3219.0,25377.69,1.002,0.3286,30.4,1.0,2.0,-0.06,291.49722,47.463509,47.46354,0.6,0.0,0.0,1.0,1
1.0,2454964.972,0.547,1.127,28.6,3.57429,1.14,0.0253,84.48,3728.0,45704.5,5.69,0.2915,14.8,1.0,1.0,0.07,299.436,40.477852,40.47401,-13.48,0.0,1.0,0.0,1
0.0,2455004.705,0.6039941176470588,9.03,23024.10117647059,39.645216705882355,60.60023529411765,0.4586811764705882,89.46529411764706,473.29411764705884,47.540705882352945,182.85804705882353,0.24067058823529416,303.92,1.0,1.3647058823529412,-0.11752941176470591,286.61902,37.504044,43.09968706670588,0.2485902352941176,0.0,0.0,0.0,1
0.0,2455003.075,0.4916,4.487,63.9,4.23782,0.98,0.3394,89.95,555.0,22.47,99.9,0.3153,6.7,1.0,1.7411764705882353,-0.36,291.4325,37.93618,44.13596565882354,0.4765882352941175,0.0,0.0,1.0,1
0.0,2455079.387,0.0177,8.989,56.3,1.60273,0.92,0.5234,89.95,417.0,7.18,115.7,0.2993,8.9,1.0,1.5529411764705883,-0.14,284.01102,44.49432,44.20679329411765,-0.24858823529411767,0.0,0.0,1.0,1
0.0,2455010.412,1.6196047058823528,10.78,12261.916470588238,13.679051411764707,193.1337647058823,0.6598035294117649,89.19564705882352,389.74117647058824,15.773882352941174,187.2832909411765,0.26372352941176475,77.6835294117647,3.0,1.3411764705882352,-0.12776470588235295,286.08908,45.369011,43.80013983929412,0.052758470588235275,0.0,0.0,0.0,1
1.0,2454979.124,1.238,2.513,293.9,0.12117,23.04,0.1739,85.82,558.0,22.91,16.99,0.2787,12.3,1.0,1.0,-0.28,294.50916,39.461109,39.46423,41.61,0.0,1.0,0.0,1
1.0,2454997.083,0.2713,11.874,465.5,0.16894,2.21,0.2154,89.38,602.0,31.14,22.3,0.3044,14.7,2.0,1.5058823529411764,-0.24,292.55002,39.023811,43.72747890588236,0.13651764705882347,0.0,0.0,1.0,1
1.0,2454980.726,1.284,3.762,2388.2,0.19081,24.76,0.1287,85.52,520.0,17.28,16.44,0.2337,32.2,1.0,1.0,-0.74,281.60605,44.184761,44.18581,46.24,0.0,1.0,0.0,1
1.0,2454964.984,0.2227,5.149,367.7,0.95012,1.99,0.1219,89.38,755.0,76.79,23.13,0.2772,14.2,1.0,1.3764705882352941,-0.06,297.97269,48.672981,43.5032307682353,-0.14402352941176466,0.0,0.0,1.0,1
1.0,2454965.845,0.993,5.8043,104600.0,1.27235,54.58,0.148,88.15,663.0,45.6,30.69,0.2622,97.3,1.0,1.0,0.0,294.49814,46.691032,46.6893762,-2.3842,0.0,1.0,0.0,1
0.0,2455019.46,0.7182,6.01,591.0,0.95979,2.14,0.3026,89.38,399.0,6.02,59.0,0.2392,5.4,1.0,1.7176470588235293,-0.06,283.42587,41.325531,44.21121604705883,0.12223529411764698,0.0,0.0,1.0,1
0.0,2455096.502,0.2434,15.23,678.2,0.79307,2.08,0.9183,89.95,223.0,0.59,168.6,0.2143,11.1,1.0,1.2705882352941176,0.02,294.99933,44.213531,43.92119528,0.11902352941176472,0.0,0.0,1.0,1
0.0,2454962.729,0.943,11.942,498.7,0.04072,3.37,0.5036,88.33,407.0,6.45,32.3,0.2844,24.4,7.0,5.0,0.1,284.4335,49.305161,49.30526,0.7,0.0,1.0,0.0,0
0.0,2454979.146,0.548,2.28163,332340.0,3.27512,235.58,0.0225,85.28,2720.0,12920.56,6.6509,0.1747,573.2,1.0,1.0,-0.2,292.00238,38.4352,43.77234773294117,-0.20438823529411765,0.0,1.0,0.0,1
1.0,2454969.518,1.2672,15.869,1114.6,0.00368,22.78,0.0426,24.64,945.0,188.82,1.392,0.2807,58.1,1.0,1.3647058823529412,-0.54,291.98618,41.55703,43.58097521529412,0.11125882352941176,0.0,0.0,1.0,1
0.0,2454968.02,0.0,16.1723,372420.0,0.03444,61.58,0.0485,90.0,1158.0,424.65,3.0185,0.2622,280.6,1.0,1.0,0.0,294.34079,39.563118,39.56261633,2.2289,0.0,1.0,0.0,1
0.0,2455034.972,0.472,63.196,8772.9,0.00159,5.01,0.2131,85.42,280.0,1.46,5.911,0.3354,200.6,1.0,1.0,-0.44,293.53409,44.477085,44.4770428,0.03,0.0,1.0,0.0,1
1.0,2454971.015,0.001,5.404,878.3,0.60377,1.67,0.0772,89.99,515.0,16.64,15.14,0.1496,18.7,2.0,3.0,-0.44,297.33563,41.89048,41.890878,-5.7,0.0,1.0,0.0,1
0.0,2455022.104,0.227,24.3711,94008.0,0.19212,59.07,0.746,89.8,652.0,42.81,64.16,0.2912,576.6,1.0,1.0,0.07,298.93646,40.39175,40.3920142,-0.622,0.0,1.0,0.0,1
0.0,2454964.69,1.129,1.43,1112.0,0.15666,27.81,0.0157,47.97,2977.0,18660.94,1.687,0.3003,9.7,4.0,4.0,-1.54,289.74249,39.267059,39.26456,6.42,0.0,1.0,0.0,1
0.0,2455029.364,0.001,14.48,55654.0,0.4741,35.89,0.391,90.0,597.0,30.09,60.6,0.3003,112.3,4.0,3.0,-1.54,289.74249,39.267059,39.264629,6.382,0.0,1.0,0.0,1
0.0,2454965.786,0.692,5.045,61867.0,0.12705,24.3,0.0236,72.35,1634.0,1691.25,2.28216,0.2916,700.5,1.0,1.0,-0.2,294.96027,40.98698,40.9869638,-0.0268,0.0,1.0,0.0,1
0.0,2454965.341,1.181,9.251,223.2,0.02506,126.77,0.0274,9.92,4370.0,86385.22,1.199,0.3154,63.4,1.0,1.0,-0.5,297.13116,40.921341,40.92062,-1.42,0.0,1.0,0.0,1
0.0,2454968.095,0.636,2.58667,278090.0,11.6118,36.01,0.0647,88.92,629.0,36.92,33.842,0.1941,1228.9,1.0,1.0,-0.98,298.25183,40.90353,40.90358529,0.18422,0.0,1.0,0.0,1
0.0,2454966.175,0.218,7.79748,48375.0,0.49795,61.35,0.1376,89.36,1243.0,565.17,19.537,0.2945,5156.6,1.0,1.0,-0.8,299.16174,40.92701,40.92700794,0.1183,0.0,1.0,0.0,1
0.0,2454969.891,0.945,6.5974,121810.0,0.3514,44.48,0.0714,84.58,835.0,114.57,10.0082,0.2434,2541.2,1.0,1.0,-0.2,299.2717,40.972389,40.97227708,0.4998,0.0,1.0,0.0,1
1.0,2454984.524,0.36,3.024,174.0,6.77994,1.16,0.1597,89.67,583.0,27.36,62.7,0.2865,7.9,1.0,1.0,-0.42,299.55539,40.996132,40.99499,4.9,0.0,1.0,0.0,1
0.0,2454972.894,0.036,2.3544,1684.2,7.74714,6.96,0.097,89.94,1137.0,394.4,36.146,0.3036,112.8,1.0,1.0,-0.34,284.58551,41.009579,41.0095995,-0.374,0.0,1.0,0.0,1
0.0,2454976.218,0.664,7.06068,279000.0,1.70152,63.78,0.1642,88.98,623.0,35.58,37.1055,0.2555,2389.2,1.0,1.0,0.22,284.94107,42.113159,42.11318231,0.1201,0.0,1.0,0.0,1
1.0,2454965.191,0.354,3.9753,92.2,0.17745,1.01,0.0256,82.39,1737.0,2157.42,2.675349,0.302,3.6,1.0,1.0,-0.08,286.92691,42.108849,42.10727,-5.84,1.0,0.0,0.0,1
1.0,2454968.699,0.4308,1.421,185.1,32.93584,1.38,0.1192,89.38,783.0,89.02,71.7,0.2975,8.9,1.0,1.0,-0.14,293.04248,42.11232,42.11161,3.7,0.0,0.0,1.0,1
0.0,2454965.375,0.531,2.64151,253680.0,1.49694,47.63,0.0206,83.36,1782.0,2382.7,4.593,0.3029,643.6,1.0,1.0,-0.54,293.10742,42.122589,42.12257935,-0.19904,0.0,1.0,0.0,1
0.0,2454964.86,0.855,2.54242,157750.0,0.93377,40.61,0.0139,73.16,1604.0,1560.97,2.9512,0.1908,514.4,1.0,1.0,-0.4,293.59467,42.143082,42.14312111,0.24751,0.0,1.0,0.0,1
0.0,2454972.794,0.219,4.73495,45400.0,1.40377,32.48,0.0978,89.39,1086.0,328.64,20.552,0.3036,4313.4,1.0,1.0,-0.28,293.83826,42.122211,42.12215511,-0.0874,0.0,1.0,0.0,1
0.0,2454967.604,0.676524705882353,11.13,38079.73176470588,0.00124,33.724,0.03624941176470589,73.16776470588236,1685.0117647058823,1914.16,4.962013023529411,0.27488588235294126,469.0070588235294,1.0,1.0,-0.16211764705882353,295.63531,43.115688,43.11621,-0.44,0.0,0.0,0.0,1
0.0,2454965.092,0.338,1.84,80.9,0.79912,0.77,0.0129,82.34,2032.0,4050.15,2.54,0.2865,9.9,1.0,1.0,-0.6,282.31512,43.266312,43.266,-1.15,0.0,1.0,0.0,1
0.0,2454972.761,0.3153,3.416,62.3,4.33661,0.84,0.1607,89.38,701.0,57.23,50.1,0.302,8.1,1.0,1.0,-0.24,284.17172,43.200809,43.20071,-2.4,0.0,0.0,1.0,1
0.0,2454966.995,0.386,8.73393,378550.0,0.2225,48.72,0.0511,86.49,1007.0,242.9,6.2983,0.2979,2624.6,1.0,1.0,-0.74,288.37411,43.294319,43.29431227,-0.08956,0.0,1.0,0.0,1
0.0,2454966.33,0.001,2.08375,178470.0,8.28627,14.72,0.031,90.0,521.0,17.41,16.923,0.3976,502.0,1.0,1.0,-0.2,291.15067,43.285301,43.28540056,-0.0845,0.0,1.0,0.0,1
0.0,2454969.177,0.93,5.32062,121990.0,1.14044,44.29,0.1039,87.52,743.0,72.0,21.482,0.2979,2541.7,1.0,1.0,-0.46,296.1174,44.232841,44.23286968,-0.0085,0.0,1.0,0.0,1
0.0,2454991.646,0.003,14.0996,221200.0,0.3284,55.0,0.2062,89.99,594.0,29.41,28.8457,0.2736,2648.4,1.0,1.0,-0.22,296.8732,44.241341,44.24133302,0.03344,0.0,1.0,0.0,1
0.0,2454967.982,0.725,4.90392,155610.0,0.68877,60.35,0.0584,85.75,1315.0,705.6,9.7756,0.3036,5497.0,1.0,1.0,-0.34,297.29782,44.281658,44.28165673,-0.07106,0.0,1.0,0.0,1
0.0,2454964.774,1.135,3.85011,48674.0,0.2009,72.76,0.0194,57.88,2441.0,8421.62,2.1347,0.3036,3062.6,1.0,1.0,-0.34,301.0209,44.232239,44.23223136,0.7455,0.0,1.0,0.0,1
0.0,2454965.559,1.084,4.295,65833.0,0.98063,46.72,0.0872,86.25,846.0,120.99,16.585,0.2889,1053.1,1.0,1.0,-0.12,282.11639,44.373489,44.3735173,-0.0511,0.0,1.0,0.0,1
0.0,2454968.251,1.261,3.59854,10088.0,0.37543,30.11,0.0801,84.27,679.0,50.11,12.621,0.2337,585.4,1.0,1.0,-0.56,288.9664,44.35693,44.3570311,-0.04,0.0,1.0,0.0,1
0.0,2454970.988,0.613,5.01919,315130.0,1.69605,50.46,0.0722,87.99,806.0,99.92,17.5066,0.2665,3786.7,1.0,1.0,-0.4,291.27377,44.371239,44.3712373,0.12196,0.0,1.0,0.0,1
0.0,2454966.952,1.281,2.14715,2707.8,0.18907,129.93,0.0506,74.63,2421.0,8125.7,4.832,0.3038,504.1,1.0,1.0,-0.62,290.65009,45.782429,45.7822829,-0.585,0.0,1.0,0.0,1
0.0,2454967.55,0.575,7.53677,341970.0,1.40629,53.87,0.134,88.96,567.0,24.47,31.729,0.2175,2957.7,1.0,1.0,-0.26,293.42542,45.760849,45.76087987,0.10055,0.0,1.0,0.0,1
0.0,2454965.499,0.385,7.638,66.1,0.05043,0.62,0.0386,82.41,1076.0,317.36,2.913,0.2521,18.2,1.0,1.0,-0.36,294.15503,45.70723,45.70685,-0.9,0.0,1.0,0.0,1
0.0,2454964.37,0.249,11.5917,522880.0,0.10517,232.39,0.0593,86.69,2577.0,10412.56,4.31118,0.2719,1487.2,2.0,1.0,-0.42,295.82617,45.78764,45.7875646,-0.1164,0.0,1.0,0.0,1
0.0,2454966.235,1.081,11.4071,70781.0,0.02989,159.34,0.0593,67.59,2577.0,10412.56,2.835,0.2719,283.7,2.0,2.0,-0.42,295.82617,45.78764,45.787562,-0.0762,0.0,1.0,0.0,1
0.0,2454977.453,1.368,11.5142,394230.0,0.58954,93.94,0.1066,86.06,566.0,24.16,19.921,0.2787,3458.3,1.0,1.0,-0.84,295.94705,45.741562,45.74151526,0.0696,0.0,1.0,0.0,1
0.0,2454965.095,0.0517,1.477,53.5,3.28377,2.48,0.0249,89.38,2948.0,17862.9,6.37,0.2974,10.1,1.0,1.0,-0.58,299.68271,45.71133,45.71143,1.6,0.0,0.0,1.0,1
0.0,2454964.889,1.138,1.97644,308500.0,3.86401,51.1,0.0115,75.01,1234.0,543.24,4.4,0.3253,808.3,1.0,2.0,-1.56,284.99713,45.886688,45.88669735,0.01331,0.0,1.0,0.0,1
0.0,2454964.955,0.906,3.0271,49833.0,0.44658,40.15,0.0287,77.2,1704.0,1993.63,4.089,0.2555,351.1,1.0,1.0,0.2,297.50986,47.054489,47.0544201,-0.16608,0.0,1.0,0.0,1
0.0,2454965.64,0.701,6.881,20.0,0.02664,0.97,0.0263,56.54,2847.0,15568.09,1.271,0.3376,24.3,1.0,1.0,0.04,298.20029,47.06292,43.62016938,-0.17156470588235287,0.0,1.0,0.0,1
0.0,2454965.923,0.948,4.34296,120270.0,0.51475,56.15,0.0403,81.3,1343.0,768.47,6.26839,0.2965,502.0,1.0,1.0,-0.26,298.71655,47.014519,47.01452021,0.04782,0.0,1.0,0.0,1
0.0,2454999.526,0.0121,2.208,302.0,34.31366,1.4,0.2117,89.95,483.0,12.88,146.9,0.2749,5.9,1.0,1.0,-0.62,299.58353,47.022888,47.02331,0.3,0.0,0.0,1.0,1
0.0,2454965.194,0.779,1.79962,190190.0,3.07327,30.8,0.0142,80.82,1243.0,562.86,4.882,0.2745,1049.3,1.0,1.0,-1.26,286.84036,47.173309,47.17328726,-0.0405,0.0,1.0,0.0,1
0.0,2454964.771,1.121,3.87956,53075.0,0.27209,58.77,0.0327,72.7,1623.0,1637.68,3.77,0.3016,602.3,1.0,1.0,0.36,296.69858,47.137741,43.62016938,-0.17156470588235295,0.0,1.0,0.0,1
0.0,2454966.599,0.954,4.7847,126980.0,0.3372,108.33,0.0423,78.34,2275.0,6328.22,4.7189,0.3255,472.8,1.0,1.0,0.04,296.99341,47.146648,47.14660415,-0.28214,0.0,1.0,0.0,1
1.0,2454964.923,0.025,1.17,127.3,5.66547,21.22,0.0287,89.79,5990.0,304226.71,6.84,0.2414,8.3,1.0,1.0,-0.5,296.07492,48.8591,48.859361,0.94,0.0,1.0,0.0,1
0.0,2454965.044,1.185,2.84685,29839.0,0.49213,36.91,0.0341,77.42,1281.0,636.43,5.443,0.2979,443.6,1.0,1.0,-0.7,296.47736,48.85371,48.85380511,-1.4474,0.0,1.0,0.0,1
0.0,2454967.402,0.479,3.72527,375340.0,1.82117,70.52,0.0399,87.1,1370.0,833.83,9.492,0.2965,1737.7,1.0,1.0,-0.3,282.60721,48.96825,48.96831785,-0.4168,0.0,1.0,0.0,1
0.0,2454966.103,1.233,2.45699,35756.0,1.73986,43.45,0.0535,84.5,922.0,170.42,12.87,0.2396,445.3,1.0,1.0,-0.1,285.47064,48.927292,48.9272228,0.065,0.0,1.0,0.0,1
0.0,2454966.643,0.67,5.7219,150680.0,0.22375,35.62,0.034,80.76,1169.0,441.85,4.1744,0.2396,489.6,1.0,1.0,-0.08,286.12268,48.923439,48.92343108,0.06344,0.0,1.0,0.0,1
0.0,2454964.985,0.718,2.66475,76162.0,0.88405,37.64,0.028,81.58,1893.0,3023.98,4.9016,0.3103,1150.7,1.0,1.0,-0.12,286.61768,48.996811,48.99685108,0.00389,0.0,1.0,0.0,1
0.0,2454965.524,0.0,21.1764,352810.0,0.06546,42.91,0.1255,90.0,555.0,22.36,11.0209,0.2337,1834.5,1.0,1.0,-0.58,287.04657,48.993229,48.99321171,0.04995,0.0,1.0,0.0,1
1.0,2454964.972,0.518,1.772,92.5,1.01042,0.68,0.0174,81.92,1487.0,1157.58,3.69,0.2337,14.0,2.0,1.0,-0.54,300.23587,44.76952,44.768,6.09,0.0,1.0,0.0,1
1.0,2454966.609,0.3595,1.9,85.5,2.54067,0.69,0.0324,87.66,1108.0,355.92,9.31,0.2102,8.8,2.0,2.0,-0.28,290.46756,40.056438,40.05631,-0.9,0.0,0.0,1.0,1
0.0,2454965.152,0.71,1.0597,46.1,1.96351,1.16,0.0162,79.02,2845.0,15425.08,3.73,0.3105,15.9,2.0,1.0,-0.34,290.55087,43.994362,43.99308,3.4,0.0,1.0,0.0,1
